,Lat,Lon
0,51.26518129371449,6.664340855583246
1,51.2652098707501,6.665772969024421
2,51.26523843027919,6.6672050848140865
3,51.26526697230172,6.6686372029508085
4,51.265295496817615,6.670069323433149
5,51.265324003826805,6.671501446259681
6,51.26428283241995,6.664386419045195
7,51.264311408543335,6.6658185046109235
8,51.26433996716077,6.667250592524983
9,51.26436850827221,6.668682682785939
10,51.26439703187757,6.670114775392358
11,51.264425537976784,6.671546870342805
12,51.26445402656979,6.6729789676358475
13,51.26338437095763,6.664431980157378
14,51.263412946168835,6.6658640378490945
15,51.26344150387467,6.6672960978889835
16,51.263470044075035,6.668728160275608
17,51.2634985667699,6.670160225007537
18,51.26352707195917,6.671592292083335
19,51.26355555964278,6.673024361501568
20,51.26358402982068,6.674456433260803
21,51.262485909327516,6.664477538919956
22,51.26251448362658,6.665909568739095
23,51.26254304042083,6.667341600906246
24,51.26257157971019,6.668773635419974
25,51.262600101494584,6.670205672278847
26,51.26262860577394,6.671637711481429
27,51.26265709254822,6.6730697530262875
28,51.26268556181733,6.674501796911989
29,51.267751874057865,6.945198481279131
30,51.26777701617659,6.946630943891314
31,51.26780214077807,6.948063408570217
32,51.26782724786228,6.949495875314402
33,51.26785233742915,6.950928344122435
34,51.267877409478615,6.952360814992876
35,51.26790246401063,6.953793287924291
36,51.267927501025106,6.955225762915243
37,51.26795252052202,6.956658239964295
38,51.267977522501305,6.95809071907001
39,51.26158744752962,6.66452309533309
40,51.2616160209166,6.665955097281085
41,51.2616445767993,6.6673871015769315
42,51.261673115177665,6.668819108219196
43,51.261701636051626,6.670251117206446
44,51.26173013942112,6.671683128537246
45,51.26175862528607,6.673115142210165
46,51.26178709364642,6.674547158223766
47,51.2618155445021,6.675979176576618
48,51.26685324414916,6.945238572020659
49,51.26687838546514,6.946671006732299
50,51.26690350926446,6.94810344351052
51,51.26692861554706,6.94953588235388
52,51.26695370431287,6.95096832326095
53,51.26697877556184,6.952400766230287
54,51.2670038292939,6.953833211260458
55,51.26702886550902,6.955265658350027
56,51.26705388420711,6.956698107497554
57,51.26707888538812,6.958130558701606
58,51.267103869052,6.959563011960745
59,51.267128835198676,6.960995467273535
60,51.26068898556396,6.664568649396937
61,51.260717558038856,6.666000623475222
62,51.26074611301005,6.667432599901198
63,51.26077465047746,6.668864578673434
64,51.26080317044103,6.670296559790494
65,51.260831672900686,6.671728543250947
66,51.26086015785636,6.673160529053358
67,51.260888625307985,6.674592517196293
68,51.260917075255506,6.676024507678321
69,51.260945507698835,6.677456500498004
70,51.26595461407919,6.945278660694171
71,51.26597975459247,6.9467110675067065
