"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0.701929152587502,-3.02031301964565,-2.98864899235387,-6.96945510124576,-7.25315242323605,1.06496274042483,1.83099905521385,3.76686571323744,0.175444011958334,3.71267743102082,-0.97370297696121,-3.96110378640313,4.82310694459397,-3.46026296102527,0.507755595136626,11.0034321789507
"2",0.249543503951278,-5.70853519133943,-5.67074143484711,-7.22401915270392,-9.83428192103592,-0.773581319738911,5.20070768271934,3.42930474666741,0.482231105340474,2.52538643836231,0.0330180993976765,-1.52488763290957,3.5995345081242,0.388087934939756,4.87667977871978,9.11267159639467
"3",0.0381118241359764,-9.28801257456332,-8.67183641996981,-7.7409794613781,-13.6654967498638,-4.31151715148087,7.68651496423444,3.76744800785978,1.19346973291073,1.86973610629286,2.48095975923205,2.09171199179585,2.99791021185924,3.98830285312597,8.68327530660826,8.2775890842827
"4",-0.381267433930855,-8.36937701862231,-8.76346245070223,-5.58249200507917,-11.726741343466,-5.44961311773443,8.80656571554599,1.19323023196395,1.12031954208699,1.0320754715367,2.73105738839669,3.89856616651288,1.56223342855247,5.88733778521184,10.4166454166824,3.10661667199584
"5",-0.0303879821741395,-8.25524234100625,-6.2557682535448,-8.27389202895275,-11.2782183904047,0.615962201637937,4.88514559505816,3.49902196085173,0.672405061282649,1.19239044232242,1.57085252909395,-0.61366413971872,3.49487035743836,4.55027915168491,5.16837271205385,8.32935751283597
"6",-0.222372546187815,-9.87049774912609,-8.45437112901214,-7.67323218177357,-12.9759634060187,-2.94345545720057,7.20412427586177,3.27512003741867,1.08619175266678,0.844149926221673,2.74290688738648,2.24745880465026,2.80608428561438,6.09651214645321,8.41258140616689,6.86130497858121
"7",-0.615971214127222,-8.68816760983278,-8.2510541927546,-5.41882364728214,-10.6474595508106,-3.97539020918456,8.08641339404498,1.03429178063764,0.912060743034903,0.00815924685028816,2.65711448997288,3.68107913365599,1.52344001661014,7.16041852843855,9.73570715518858,2.28103425441624
"8",0.0248650524972228,-8.98774132416059,-5.90257351057766,-8.74169695852245,-11.1684584786522,2.12299804854327,3.49811932818745,3.6503172798233,0.772619538379417,0.656066773249258,2.02734657502924,-0.804241301493718,3.88221077773976,6.00573753777075,3.8301265257902,8.42005265482578
"9",-0.285838875018161,-9.2160685782354,-7.03226427867332,-8.52245714641477,-11.8554622085356,0.536549368077837,5.40116171318942,3.50950283917991,0.633932937942291,0.777581788871435,1.91176939468606,0.00679724143246036,3.46920747838721,6.03930442063042,5.98373306347797,7.96019347446804
"10",-0.313003044899495,-9.83896518360345,-7.94704140557733,-8.42754067060855,-12.7784693083648,-1.26859660029005,6.58550549426961,3.49688311200365,0.882367529120207,0.758502251369598,2.52409775465605,1.14855732130722,3.07334513238785,6.51752079990132,7.57675039591776,7.40611862537325
"11",-0.726605271748495,-8.65608666728401,-7.94241222203834,-5.51548618753566,-10.1456316271499,-3.02106334188364,7.66514432496972,1.04386232553715,0.766485046452284,-0.323037004699426,2.50302743964644,3.26496112227525,1.48840071875224,7.67685641454472,9.27153509349126,2.12946921729985
"12",-0.679473054851659,-8.33141634321605,-7.4661427271583,-5.38892670184035,-9.15035923037586,-2.11768237684872,7.12062264264503,0.687924173951241,0.777138436081589,-0.695658789645718,2.2570105885447,2.83991336716677,1.47619111267305,8.09625136541846,8.66510620498061,1.37524523876795
"13",-0.819215952541009,-8.21737471405823,-7.02795647158489,-5.38234118599516,-8.51354218273982,-0.882850795906215,6.3739436806919,0.595826397305223,0.540534416630085,-0.923910899058674,2.01689490791657,2.42335387389488,1.71999348339154,8.39274333174941,7.78701193905342,1.34950817583699
"14",-0.469868486097268,-9.34394089009179,-5.86244843233633,-7.95877921447638,-9.92906899324224,2.57467784162014,3.34102542747599,2.90238490543353,0.51842724108796,-0.526867782141747,2.3259148095709,0.0271925315299484,3.42578357022187,8.10367795164657,4.0739815439737,6.12153335968665
"15",-0.874568313608305,-7.5769374301425,-6.0457209687163,-5.15362479107315,-7.23759416871898,0.577725578845686,5.26457528791575,0.0387152329061164,0.339565533513544,-1.12225266203874,1.80729128586039,1.77530859438748,1.89942932549567,8.55802979170708,6.48266084812648,0.655525432600186
"16",-0.874160465014572,-7.55235784252693,-5.72822364231169,-5.08803892345845,-6.67385058348604,1.22861242958145,4.65392461076229,0.0501109113464366,0.306485742572686,-1.42184550338666,1.72460426967644,1.55728204476871,1.99871737069415,8.83146647808284,5.82931455417057,0.534067785495759
"17",-0.903140845192673,-7.41145985160305,-4.77109434183416,-4.66309366979681,-5.7404880261909,2.22941099335579,3.0823944293921,-0.461022395561433,0.228079477520791,-1.72710915615171,2.19947807370195,1.64173263352772,2.27143987675223,9.36429970195092,4.23864879621137,-0.209605143802725
"18",-0.188169747582037,-3.62244851374477,-3.14822908912735,-6.08911388502817,-5.84964533168827,1.2881996194851,1.19288312411849,2.1835661356633,-0.746903876037589,3.64738567001787,-0.660959422007128,-2.73180794566143,7.09818107737841,-3.12037509073633,-0.117339856339374,9.8543304572223
"19",-1.5895994824123,-8.47416724840875,-8.09027997901256,-5.24790207711489,-7.80058278864762,-2.18480378003283,6.65806967280736,-0.417439386951686,-0.42451378182164,0.408590425766936,1.75121397479938,3.17251195828968,5.20713548952382,6.44569396837419,7.82040762477436,2.20781395453187
"20",-0.30971392227579,-3.63243619022444,-3.20433587413883,-5.6634270737773,-5.2534866208644,1.13432609713459,0.989797226323316,1.75701191600024,-0.895894330712376,3.60499181273186,-0.701001597157719,-2.3703609130926,7.64793367994077,-3.25969012500953,-0.321936829318081,9.4757755071727
"21",-0.450175518579362,-3.88720540503648,-3.42256653151422,-5.3877267005313,-5.02139940762573,1.06886247824765,1.0027407242736,1.50329142105304,-1.00363969964447,3.42717925150401,-0.704518745984163,-1.97597845422759,7.94190818561222,-2.98325616851062,-0.253264328039035,9.15627881899123
"22",-0.548381489395858,-3.98824764990165,-3.37254811615242,-5.16269981488109,-4.99310999806189,0.988782048137385,0.876761057593777,1.19338250907023,-1.10726161381818,3.48981268573065,-0.524567407512167,-1.63667132419721,8.24251707091413,-3.04476151523925,-0.378236332632885,8.96706023286403
"23",-1.94118899992857,-7.93991603889797,-7.59599519707967,-4.91621089874926,-6.36844779793176,-1.54495798696974,5.87506750955706,-1.14093351967823,-1.06279485615332,0.835078184532499,1.27308841861453,2.78473314017966,6.88826489826089,5.17448518134301,6.6489834779064,2.41767932552875
"24",-1.10681491306517,-6.82764900619389,-6.59261011457802,-5.60071615915331,-7.08321822267652,-0.979222587570951,4.79996871981351,0.848144241874552,-0.803145545692318,1.95631492442796,0.182875776551616,0.716662425424016,7.00200406344537,1.44147302240483,4.71286009525023,6.55739837130483
"25",-0.760882990729154,-3.81992232089732,-3.30555621884086,-4.75264656719917,-4.08344032502032,1.16506301334277,0.521255739134758,0.42817024453428,-1.37017837111758,3.54179589603174,-0.598064780587085,-1.38233644902968,9.01953560139122,-3.0713149013067,-0.763295334417762,8.25313718587411
"26",-0.970132459866806,-4.05710297245598,-3.42188374964301,-4.31454162451232,-3.84441443438286,1.08236130222179,0.664100316419397,-0.278848002667049,-1.51202769372916,3.34388058070335,-0.382233975270595,-0.7494449747773,9.22577071713152,-2.54466557703193,-0.510630981617842,7.31628644254243
"27",-1.78284259054459,-5.86546002034838,-6.30871665431895,-3.95928078265639,-4.57025986470443,-0.832788884871682,4.7865624726396,-1.95792696501303,-1.4576549098014,1.84249261626106,0.078392812372709,1.7347826373827,7.75172453370975,2.17318279947097,4.8242003481313,2.80061050962748
"28",-1.09153967758157,-3.91586912181487,-3.24088092234107,-4.03715205658783,-3.41156820966013,0.880341541835019,0.36049532147694,-0.832165259093448,-1.61357509668938,3.45368174636621,-0.052729325164416,-0.413037050861141,9.56286598217767,-2.46375332203233,-0.754350436969296,6.63656238790391
"29",-1.72931107320306,-5.25230586308885,-5.51490580192817,-3.75721067805206,-3.73061784134551,-0.181856094716909,3.85627947103449,-2.21629954839344,-1.5782951045804,2.00663221663149,-0.055385126524774,1.26059644347503,8.14560633742209,1.48881150600577,3.65688165452414,2.81633038607523
"30",-1.75130745512199,-3.28460063866266,-2.7213987989722,-2.66824595338634,-1.47827281292614,1.32366362339355,-0.251767556982388,-3.12393304988406,-2.28728548151121,3.4204726880029,0.1997333782341,0.560301335057185,10.4201991068762,-1.7978345286479,-1.28856117241419,3.80861932477983
"31",-0.665768453939325,-8.25315797634472,-7.71712812630583,-2.58963473127691,-9.37591110270441,-5.21155870796312,6.74459088874344,0.041375814776069,0.762154744241766,-0.26000421068948,2.96500401089419,5.92630354231157,1.55597729830644,6.07904698543711,8.47552780520321,0.994973355468715
"32",-0.734999050707479,-6.30914246527523,-4.18475602948926,-1.51198195391397,-6.15927083280704,-2.34139764917249,0.715876537451346,0.212357305331372,-0.763794702002855,1.89496960053024,1.77804787602702,3.89692703774842,7.14140441376906,-1.37739300448497,0.468218541114952,6.43464329936814
"33",-0.882828443494607,-6.11450647117303,-4.16533639352895,-1.10876079206801,-5.47201351089584,-2.25474315102196,0.476840353915551,-0.430379738266566,-0.928076524004184,1.92226013877103,1.72421480337176,4.17526154876491,7.55506747185269,-1.26613953734002,0.245073496139076,5.69461712478403
"34",-1.69299805548201,-4.2821035706375,-2.80109308999411,0.259873011707265,-2.27633841100017,-1.56016407054383,-0.469636796052147,-3.14704131943947,-1.81827898297447,2.01150897413625,2.08802025051695,4.37195071180358,7.87335077493972,-0.540494146729264,-0.529483127284798,1.69409608695612
"35",-0.821402884980741,-6.59881227840512,-3.92345670291005,-0.497686531234412,-4.30436378847924,-0.64804537431872,1.44854543232989,-1.44225356624022,0.24584979109095,-1.88795593121704,2.80269990658467,5.10850130879802,1.9777434423611,7.0419518665578,2.7783385012606,-1.90765122153142
"36",-0.861254677481369,-5.77984451784141,-3.70309805060124,-0.567481550866999,-5.23579510148303,-2.63105535949288,0.202334783391707,0.123132762867227,-0.887720179363177,1.48390534210677,2.03769206579215,4.29028187576096,6.07656561457986,-1.11303268525899,0.239825794321886,5.48300740384944
"37",-1.34485125332285,-5.89010222185753,-4.68714206126064,-0.910697147705025,-4.60838071274857,-2.52450750774361,2.11690659956077,-0.811688867227701,-1.12637932362545,1.0093492022311,1.41065162105237,4.13690497811533,6.01376417841848,0.568647284295061,2.36887938283411,3.49831787423574
"38",-1.61203019526242,-5.35161167383359,-4.56849541112137,-0.311074998936691,-3.37083378659027,-2.26438876463014,2.22491481331794,-2.40382863100334,-1.35065730707271,0.968556784973212,1.35034192058314,4.47208700498133,6.39311747562969,1.28082843115547,2.54357554475995,1.26630793588517
"39",-1.43741002404572,-4.64270178938221,-3.02487333625917,0.833765585112446,-2.60143000643854,-2.27135168726192,-0.624407093590045,-3.23171776620481,-1.466492243373,1.78504136634943,2.48560663606751,5.31232991698349,7.53823334479973,-0.275642282217634,-0.474553228673174,1.29709568939163
"40",-1.50474549240436,-5.01239168643032,-3.30128079689708,1.190157866568,-2.8408380385797,-2.68474166043382,-0.485422753355527,-3.16960977529234,-1.46130889933812,1.5555970830851,2.64897856895304,5.93203110569189,7.36463687230057,-0.00535352357899055,-0.205415306468297,1.19350124523956
"41",-0.819312941542514,-6.75506930207655,-5.9221255351759,-0.603257016729125,-6.69112600944588,-4.82031227984595,4.82961628864715,-0.412594315421698,0.296892469623006,-0.634562922784388,2.53162300900677,5.89830913958701,1.55858387664334,4.47322769909811,6.24564974159864,0.216687340899938
"42",-0.87284620806087,-6.84776088924573,-4.0162810735872,0.293741179671809,-4.1228168939667,-1.19681381504362,1.1916884401714,-1.67192874675878,0.177397947682975,-2.02514276589777,2.98312431332062,5.99948948918979,2.25453855816234,6.75472410772063,2.5967893332676,-2.08757244054848
"43",-1.42543797665986,-5.76268055476954,-4.79428662301226,0.16281185080734,-3.99443327872853,-3.15654651340521,2.15639687856789,-2.45218223378913,-1.07533498986356,0.941795515703743,1.90775712600571,5.44909996664404,6.18806317862364,1.35740069967367,2.64837092664948,1.16110482458393
"44",-1.07348543826431,-5.98614737981176,-2.1360309360697,-3.83387717215988,-6.23563831796246,0.894727451100668,1.52962728369199,-0.835058558129769,0.00108561588436609,-0.533350350209181,4.39319630034286,2.35505857712471,1.55259452475734,7.28442110542811,2.6575589849203,-0.710189325185489
"45",-2.19640228970961,-3.82841752035459,-0.477263186406232,-2.07106870163517,-3.60728832150176,-0.447371612185906,-1.27917959745216,-3.19925286564911,-2.35344401131622,3.26022976334472,4.41208597627917,2.68505685073396,8.08278065698799,-0.614811598989085,-1.47040044232266,2.27517600134341
"46",-1.21144628663694,-5.67068710714963,-2.26326414438834,-2.01117016643381,-6.30030269817929,-2.0259763261942,-0.173804194900608,-0.0698686129020668,-1.19621414943641,2.19350867819245,3.75783573766713,3.47228745996316,6.09117745845884,-0.813286841244981,-0.143008300445719,5.53201214564936
"47",-0.577389785468248,-6.40448146281153,-3.20897064200472,-0.220185084862474,-7.53369965172707,-4.29478302342996,0.179764340330387,0.647988553232612,-0.320751839016663,1.45973228563638,4.05764813623936,5.81338313226279,4.25854188900573,-0.670569686177083,0.667750319305426,5.37450551671524
"48",-0.937833044963715,-6.48458198753325,-3.17032425927771,0.441366238835113,-5.33768414666135,-2.58836454457378,0.727133080611069,-1.98915119457489,0.0520446661640462,-0.843162344201284,4.55655585512132,6.69744942530042,2.33529255760883,5.41228936794134,2.13449817489839,-1.63871576848751
"49",-0.624611698115101,-7.06011754512513,-3.75788498798044,-0.25524007152177,-7.31615763285062,-3.23732838969474,0.745997263941033,0.322030566515721,0.0728743000616893,-0.0214510946295415,4.02463847115112,6.18032913222562,2.72575522936813,2.87724661554205,1.75119515027881,2.8758812179229
"50",-0.914181825675375,-6.22804262839147,-3.7125411474079,0.281691249318462,-6.39376191814691,-4.09555035791822,2.24437293035156,-1.60167581172852,0.0083725831379484,-0.109939873274944,4.30113982051611,6.6071546645248,2.08751873040187,3.86990692550176,3.52940309649925,-0.523570321566164
"51",-0.913171299035145,-6.44337704977476,-3.07169882569703,0.704757486989719,-5.54635839168744,-2.86026924263133,0.58476503793415,-2.0879806133431,0.0394453183594842,-0.65319402041567,4.74339330658943,7.01778475256454,2.3805785295415,5.0205495811235,1.97590676147338,-1.53371833199814
"52",-0.773803748742082,-5.93115565184364,-3.8073964430079,0.681370749864644,-7.13501164092695,-5.74313644430654,2.41694875390036,-1.59071342524799,0.0556834022975595,0.811054239088012,4.67677742084678,7.23153788650573,2.37270403281747,2.16358207683703,3.62192681509024,0.304873343296268
"53",-0.839501166648992,-6.23034104472725,-2.99521915131761,1.04282635503746,-5.80040079455863,-3.5722602353948,0.513991071396534,-2.21783757121914,0.0327104038308415,-0.177012349025733,4.93784585355847,7.35834781735778,2.59253694436057,4.0957650985574,1.83339836732473,-1.18385344558249
"54",-0.61285270091005,-5.23788790978678,-0.689954599469486,-4.90194307905083,-9.95011734030729,-1.90523244746882,0.315906880718707,2.06711157413572,-0.445940285698429,3.18923775231652,5.53919690631891,1.31190582445355,3.32158825553695,-0.919850557871279,0.341510867136448,7.71536184738127
"55",-2.19334719105731,-4.22512871277593,-0.136192415891905,-2.42271537483459,-4.55530363335988,-0.707729616487527,-1.2292423444219,-3.19789846270228,-2.24525582251915,3.30784513900753,5.41469747869345,2.94307198305595,7.71571755459925,-0.196561027164874,-1.26587159567488,2.18200099450422
"56",-0.821671652192691,-5.96716441096904,-1.89717055323805,-2.55630274758849,-8.44196627723077,-2.82416891143452,0.0956879795692148,1.00805698448702,-0.664132676044127,2.36929528089208,4.84000043609281,3.57698094531283,4.47587275120581,-0.81574347774059,0.284813349857231,6.50882351555067
"57",-0.375863251309402,-6.40713021540656,-2.43005179367888,-1.78324227761542,-9.37305470720427,-4.06136910079088,0.317317699369307,1.62700038355573,-0.0664398021175991,1.96884132164482,5.05735045741986,4.7260965510623,3.25308139221382,-0.649354317586444,0.777235309829819,6.61387369331564
"58",-1.88002339176808,-4.7231692194836,-1.1014704319681,-0.227228221024578,-4.3389883142981,-2.28839021273279,-1.24532296759537,-3.31426744481272,-1.78839113266667,2.45230080692527,5.18089859532888,5.23815590191673,6.92013885402268,0.0595769039574768,-0.92963373893987,1.22746340752595
"59",-1.77366164884025,-5.11811590450978,-1.62821512612386,0.309503801966243,-4.59991732657083,-2.9635183088654,-0.949533935150028,-3.30194203806557,-1.58126519928992,2.13840176760519,5.21282176998838,6.0494074351926,6.5851363870573,0.409689604041104,-0.453380796819842,0.92593451480236
"60",-1.02710418664904,-6.25406126997163,-2.56623675383727,0.00966621510624888,-5.87660859669594,-2.46542981148266,0.598389200508384,-2.00358572565912,-0.0454860067111502,-0.440175557993959,5.16766313051929,6.39356576772314,2.1372356390059,5.29485809196338,1.96753461759723,-1.49578703147622
"61",-1.0236478544276,-6.20749292396577,-3.2452929604554,-0.208380577915043,-7.13457741857418,-4.02781489925607,2.12176859871033,-1.56742918660291,-0.0899144861611152,0.315101238561982,4.99719709070248,6.46026892227346,2.0249637035994,3.8173090422493,3.39765114642725,-0.243783438475563
"62",-0.899841891521187,-6.11542952122703,-2.53403258772731,0.294480891577523,-5.96745413933935,-2.89329297976866,0.479804601101609,-2.19064367599289,0.0525280426883195,-0.213229335663171,5.30190959153499,6.70916358796695,2.18942052876866,4.8622382811884,1.84920899645226,-1.54026042760485
"63",-0.864323187613083,-5.69279934258837,-3.15149338883829,0.309444204999899,-7.45287396184366,-5.47194727165376,2.2043003677866,-1.76705614577607,-0.0511225692523923,1.13708080304924,5.25561655518793,6.92882185276402,2.28689190016409,2.12447262217103,3.36719644287675,0.221564622001886
"64",-0.927467966383995,-6.06208460014767,-2.46331434765913,0.584183232552115,-6.23146172056575,-3.59646995571459,0.323955049305826,-2.17382669125901,-0.0635830429903134,0.215932791483303,5.55707733074218,7.07853008872284,2.55083804838798,3.88893170968772,1.62863532959161,-0.95637413123564
"65",-0.807407533906177,-5.4136015393376,-1.83587155366551,1.75279291233124,-6.88205246982201,-5.69618300797344,-0.526584188095099,-2.82028718458417,-0.185117983782376,1.71688629375193,6.67777943633661,8.42428490021945,3.37998370081016,1.15255423825978,0.620064956269917,-0.20667712935882
"66",-0.478641604518931,-6.05747672732481,-1.6177953994211,-2.80840461325508,-9.76041049253006,-3.43468915364788,0.28429094203483,1.61489299598973,-0.193768852714805,2.39290221136648,5.60291278292792,3.73434751684926,3.1570124987007,-0.644662819512412,0.645265775151973,6.7467052329441
"67",-1.92792713746546,-4.87457725668286,-0.854671862365051,-0.50898077660509,-4.76802216080941,-2.36051613377041,-1.18772832175084,-3.26157326914167,-1.78165616349094,2.47901447276144,5.67370620100264,5.21992748456112,6.72383456925841,0.250271477628953,-0.810176158049466,1.21149025564858
"68",-1.7145712643246,-5.11876192995161,-1.31140958578833,0.513038714100161,-5.03788189416814,-3.43446148369794,-1.13849095208302,-3.25291969300224,-1.5003356229406,2.2353681020557,5.79232170182769,6.41361998274088,6.2180043111589,0.237715638415624,-0.573153113837804,0.945860496127039
"69",-0.781807431817199,-5.62122041284257,-2.78164381247087,0.0221754186562744,-7.74249928063757,-5.48028608007346,2.00806746021527,-1.63778437214825,0.0324900149484442,1.27596572649013,5.64675295282209,6.71975264366286,2.10171379256809,2.03429075249954,3.17790003407379,0.389014497567114
"70",-1.23425699376261,-5.18543415170256,-1.60925991408062,0.948215039387542,-5.94574900577594,-4.47569963214652,-0.915956071649674,-3.09002851207585,-0.831131159455525,2.14589336781539,6.21267276011824,7.26655849501438,4.9840972276973,0.680117168271095,-0.0819722161150073,0.429103796346122
"71",-0.804761912749849,-5.24040989682239,-1.45532175343027,1.48757969996045,-6.93420912163147,-5.57384276022075,-0.798211869724822,-2.79845536171406,-0.188496891620592,1.86172022997796,7.01317916280242,8.16649749681206,3.28896690017065,1.16741395618787,0.353461634980139,-0.205509728997355
"72",-0.727174125482504,-5.37251688699341,-0.328337316056603,-5.02047785048961,-10.4488769511047,-2.17945849892464,0.217044053606331,1.8099345206133,-0.474461812232119,3.35113750166151,6.42156096197437,1.66124641742868,3.20443053269688,-0.604336179008142,0.377450051186946,7.31322134661809
"73",-1.86573804308447,-5.0494795701165,-0.863460870287915,-0.177445184530758,-5.1797520840212,-2.85627878146828,-1.18750745476265,-3.25198086843424,-1.66697755146686,2.42362328599336,6.04755712918568,5.77243591569102,6.39285049370607,0.317804958589935,-0.708406554752563,1.1015888002855
"74",-0.376665883481743,-6.45625689874208,-2.18996655283609,-1.19735872236996,-9.56172964060889,-4.59847423200636,0.0284788510698456,1.01982004699252,0.0156434792379655,2.01195587548027,5.81893649929854,5.64956495761271,3.07754898955939,-0.370758993912802,0.665190434681733,5.69098423820487
"75",-0.957433442076301,-6.22138281467007,-1.82968502127092,-1.07494784105341,-8.17147399734911,-3.89815138780479,-0.246422276543243,-0.099768751768271,-0.631435475623043,2.00324259119172,5.82284356233683,5.5033552634893,4.24458821176137,-0.0855062742130995,0.32292941003562,4.55586275848599
"76",-1.75653394251222,-5.12278982928299,-0.623943930519431,-0.368326708601635,-5.88878151714079,-3.20989284714539,-1.2806324541326,-3.24746775832599,-1.484323658427,2.63157030016916,6.76614622430284,6.00100621317907,6.01950169779412,0.477794640686096,-0.678975837794095,1.01868131375775
